domain,ml_probability,ai_is_phishing,ai_confidence,ai_risk_level,processing_time,worker_id,error,source,y_true,stage1_pred,tld,error_type,domain_part,domain_length,ml_category,is_dangerous_tld,sda_issues,sda_risk_score,sda_reasoning,sda_domain_length,sda_tld_category,brand_issues,brand_risk_score,brand_detected,brand_reasoning,cert_issues,cert_benign_indicators,cert_risk_score,cert_issuer,cert_san_count,cert_has_crl_dp,cert_reasoning,ctx_issues,ctx_risk_score,ctx_reasoning
myaupaymerco.shop,0.66636777,False,0.75,low,7.797950744628906,1,,jpcert,1,1,shop,FN,myaupaymerco,12,high,True,dangerous_tld,0.25,危険TLD(shop),12,dangerous,"brand_detected,brand_compound,brand_tld_mismatch",0.35,aupay (compound),ブランド候補 aupay (compound) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
bluraynews.com.br,0.042984303,False,0.85,low,7.813287734985352,1,,certificates,1,0,br,FN,bluraynews,10,very_low,False,,0.0,短いドメインの顕著な問題なし,10,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
izyhd.com,0.3292381,False,0.75,low,7.836199522018433,1,,jpcert,1,0,com,FN,izyhd,5,medium,False,short,0.1,短い(5文字),5,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,3,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
rozaweb.com,0.44340354,False,0.75,low,7.754257678985596,1,,jpcert,1,0,com,FN,rozaweb,7,medium,False,,0.0,短いドメインの顕著な問題なし,7,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,1,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
firstdoc.com.br,0.04606189,False,0.85,low,8.310810565948486,1,,jpcert,1,0,br,FN,firstdoc,8,very_low,False,,0.0,短いドメインの顕著な問題なし,8,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,dv_multi_risk_combo,benign_cert_mitigation","has_crl_dp,wildcard_cert,high_san_count",0.32999999999999996,Let's Encrypt,14,True,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Wildcard cert (non-dangerous TLD) / High SAN count (14, non-dangerous TLD) / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [WILDCARD SAFE] Wildcard certificate (*.domain): 55.1% of benign sites use this, but only 1.5% of phishing sites. Strong benign indicator.",,0.0,
mon-peage-ulys.com,0.27180517,False,0.0,low,40.37326145172119,1,,phishtank,1,0,com,FN,mon-peage-ulys,14,low,False,,0.0,短いドメインの顕著な問題なし,14,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
svesigns.com,0.11256154,False,0.85,low,4.381890535354614,1,,jpcert,1,0,com,FN,svesigns,8,low,False,,0.0,短いドメインの顕著な問題なし,8,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,free_ca_no_org,benign_cert_mitigation",long_validity,0.32,Sectigo Limited,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject | BENIGN: Long validity (365 days) / Certificate risk mitigated by benign indicators / Issuer: Sectigo Limited || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [VALIDITY SAFE] Extended validity (365 days). Often indicates paid certificate. Slightly more trustworthy.,,0.0,
myrailtech.com,0.29307538,False,0.75,low,8.219883918762207,1,,jpcert,1,0,com,FN,myrailtech,10,low,False,,0.0,短いドメインの顕著な問題なし,10,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,1,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
fleetwoodchicago.com,0.056400653,False,0.85,low,8.297114372253418,1,,jpcert,1,0,com,FN,fleetwoodchicago,16,very_low,False,,0.0,短いドメインの顕著な問題なし,16,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
sippol.com,0.18703318,False,0.75,low,4.579696416854858,1,,jpcert,1,0,com,FN,sippol,6,low,False,short,0.1,短い(6文字),6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,3,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
cookclear.com,0.106439166,False,0.85,low,7.68660306930542,1,,certificates,1,0,com,FN,cookclear,9,low,False,,0.0,短いドメインの顕著な問題なし,9,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,free_ca_no_org,benign_cert_mitigation",long_validity,0.32,Sectigo Limited,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject | BENIGN: Long validity (365 days) / Certificate risk mitigated by benign indicators / Issuer: Sectigo Limited || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [VALIDITY SAFE] Extended validity (365 days). Often indicates paid certificate. Slightly more trustworthy.,,0.0,
dienai.cn,0.014142837,False,0.7,medium,4.455469131469727,1,,jpcert,1,0,cn,FN,dienai,6,very_low,True,"short,dangerous_tld",0.35,短い(6文字) / 危険TLD(cn),6,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
extremas.com.ar,0.029188335,False,0.85,low,7.796892881393433,1,,phishtank,1,0,ar,FN,extremas,8,very_low,False,,0.0,短いドメインの顕著な問題なし,8,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,free_ca_no_org,benign_cert_mitigation",long_validity,0.32,Sectigo Limited,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject | BENIGN: Long validity (396 days) / Certificate risk mitigated by benign indicators / Issuer: Sectigo Limited || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [VALIDITY SAFE] Long-term certificate (396 days). Rare for phishing (1%). 27% of benign sites use long-term certs. Benign indicator.,,0.0,
kuroenkoaymtao.sbs,0.26059937,False,0.85,low,8.102694034576416,1,,jpcert,1,0,sbs,FN,kuroenkoaymtao,14,low,False,,0.0,短いドメインの顕著な問題なし,14,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"no_org,benign_cert_mitigation",long_validity,0.0,DigiCert Inc,1,False,No organization (O=) field in subject | BENIGN: Long validity (364 days) / Certificate risk mitigated by benign indicators / Issuer: DigiCert Inc || INTERPRETATIONS: [SAN RISK] SAN=1 on dangerous TLD: High risk combination. 79.6% of such domains are phishing in dataset. | [CA TRUSTED] Premium CA (DigiCert/GlobalSign/Entrust): Paid certificate. Rarely used by phishing sites due to cost and verification. | [VALIDITY SAFE] Extended validity (364 days). Often indicates paid certificate. Slightly more trustworthy.,,0.0,
safeautostop.gr,0.03340667,False,0.85,low,8.223355770111084,1,,phishtank,1,0,gr,FN,safeautostop,12,very_low,False,,0.0,短いドメインの顕著な問題なし,12,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation","has_crl_dp,wildcard_cert",0.30000000000000004,Let's Encrypt,2,True,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Wildcard cert (non-dangerous TLD) / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [WILDCARD SAFE] Wildcard certificate (*.domain): 55.1% of benign sites use this, but only 1.5% of phishing sites. Strong benign indicator.",,0.0,
mynexttour.com,0.04073027,False,0.85,low,7.810315608978271,1,,jpcert,1,0,com,FN,mynexttour,10,very_low,False,consonant_cluster_random,0.2,子音クラスター検出(2個),10,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"no_org,short_term,benign_cert_mitigation",has_crl_dp,0.0,"GoDaddy.com, Inc.",2,True,"No organization (O=) field in subject / Short validity period (90 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: GoDaddy.com, Inc. || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.",,0.0,
arvinhe.club,0.10890733,False,0.75,low,8.095324754714966,1,,jpcert,1,0,club,FN,arvinhe,7,low,False,,0.0,短いドメインの顕著な問題なし,7,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,5,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
locker-clients.com,0.22123644,False,0.55,medium,4.603789806365967,1,,phishtank,1,0,com,FN,locker-clients,14,low,False,,0.0,短いドメインの顕著な問題なし,14,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
jinlindl.com,0.033095673,False,0.85,low,8.45758056640625,1,,phishtank,1,0,com,FN,jinlindl,8,very_low,False,,0.0,短いドメインの顕著な問題なし,8,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
roamingthing.com,0.24867873,False,0.75,low,4.620105743408203,1,,certificates,1,0,com,FN,roamingthing,12,low,False,,0.0,短いドメインの顕著な問題なし,12,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,ZeroSSL,1,False,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Issuer: ZeroSSL || INTERPRETATIONS: [CA CAUTION] ZeroSSL/cPanel: Free, automated issuance. Commonly used by phishing sites for quick setup.",,0.0,
kdtzhuws.cn,0.67848337,False,0.75,low,4.200456857681274,1,,phishtank,1,1,cn,FN,kdtzhuws,8,high,True,"dangerous_tld,random_pattern",0.45,危険TLD(cn) / ランダム指標(母音率=0.12<0.15),8,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
moulinexoutlets.shop,0.6540941,False,0.75,low,7.858132362365723,1,,jpcert,1,1,shop,FN,moulinexoutlets,15,high,True,dangerous_tld,0.25,危険TLD(shop),15,dangerous,"brand_detected,brand_compound,brand_tld_mismatch",0.35,line (compound),ブランド候補 line (compound) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
choix-creneau.com,0.4399136,False,0.75,low,7.904549837112427,1,,phishtank,1,0,com,FN,choix-creneau,13,medium,False,,0.0,短いドメインの顕著な問題なし,13,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
osnakjsiow.com,0.4759926,False,0.75,low,7.801910638809204,1,,jpcert,1,0,com,FN,osnakjsiow,10,medium,False,,0.0,短いドメインの顕著な問題なし,10,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,1,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
